2026-08-21 00:07:58.018 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-08-21 00:07:58.019 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2026-08-21 00:07:58.356 [http-nio-8080-exec-1] INFO  c.g.f.b.operationlog.aspect.ApiOperationLogAspect - ====== 请求开始: [发送短信验证码], 入参: {"phone":"15033632536"}, 请求类: VerificationCodeController, 请求方法: send =================================== 
2026-08-21 00:07:59.193 [http-nio-8080-exec-1] INFO  c.g.x.a.service.impl.VerificationCodeServiceImpl - ==> 手机号: 15033632536, 已生成验证码：【980461】
2026-08-21 00:07:59.196 [AuthExecutor-1] INFO  c.guoshisan.xiaohongshu.auth.sms.AliyunSmsHelper - ==> 开始短信发送, phone: 15033632536, signName: 阿里云短信测试, templateCode: SMS_19903236282, templateParam: {"code":"980461"}
2026-08-21 00:07:59.209 [http-nio-8080-exec-1] INFO  c.g.f.b.operationlog.aspect.ApiOperationLogAspect - ====== 请求结束: [发送短信验证码], 耗时: 879ms, 出参: {"success":true,"message":null,"errorCode":null,"data":null} =================================== 
2026-08-21 00:08:00.039 [AuthExecutor-1] INFO  c.guoshisan.xiaohongshu.auth.sms.AliyunSmsHelper - ==> 短信发送成功, response: {"headers":{"access-control-allow-origin":"*","date":"Thu, 20 Aug 2026 16:09:19 GMT","content-length":"132","keep-alive":"timeout=25","x-acs-request-id":"01A01FEF-1C53-587A-84E7-4CAFCF69A934","connection":"keep-alive","content-type":"application/json;charset=utf-8","etag":"16OiZif4EAzc0jDcamZT8ig0","access-control-expose-headers":"*","x-acs-trace-id":"8894b92faee7a68139f25628064225ba"},"body":{"bizId":null,"code":"isv.SMS_TEMPLATE_ILLEGAL","message":"该账号下找不到对应模板","requestId":"01A01FEF-1C53-587A-84E7-4CAFCF69A934"}}
2026-08-21 00:08:21.935 [http-nio-8080-exec-4] INFO  c.g.f.b.operationlog.aspect.ApiOperationLogAspect - ====== 请求开始: [发送短信验证码], 入参: {"phone":"19903236282"}, 请求类: VerificationCodeController, 请求方法: send =================================== 
2026-08-21 00:08:21.938 [http-nio-8080-exec-4] INFO  c.g.x.a.service.impl.VerificationCodeServiceImpl - ==> 手机号: 19903236282, 已生成验证码：【278111】
2026-08-21 00:08:21.939 [AuthExecutor-2] INFO  c.guoshisan.xiaohongshu.auth.sms.AliyunSmsHelper - ==> 开始短信发送, phone: 19903236282, signName: 阿里云短信测试, templateCode: SMS_19903236282, templateParam: {"code":"278111"}
2026-08-21 00:08:21.942 [http-nio-8080-exec-4] INFO  c.g.f.b.operationlog.aspect.ApiOperationLogAspect - ====== 请求结束: [发送短信验证码], 耗时: 7ms, 出参: {"success":true,"message":null,"errorCode":null,"data":null} =================================== 
2026-08-21 00:08:22.056 [AuthExecutor-2] INFO  c.guoshisan.xiaohongshu.auth.sms.AliyunSmsHelper - ==> 短信发送成功, response: {"headers":{"access-control-allow-origin":"*","date":"Thu, 20 Aug 2026 16:09:41 GMT","content-length":"132","keep-alive":"timeout=25","x-acs-request-id":"01A01FEF-72A3-5DDE-9EB4-AA1F471D4E63","connection":"keep-alive","content-type":"application/json;charset=utf-8","etag":"1+2/mi4hHFEXz9G95ZByvSw0","access-control-expose-headers":"*","x-acs-trace-id":"1f99263943cd5dcf9d05008f28f285ea"},"body":{"bizId":null,"code":"isv.SMS_TEMPLATE_ILLEGAL","message":"该账号下找不到对应模板","requestId":"01A01FEF-72A3-5DDE-9EB4-AA1F471D4E63"}}
2026-08-21 00:09:40.540 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2026-08-21 00:09:40.547 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2026-08-21 00:09:44.760 [main] INFO  c.g.xiaohongshu.auth.XiaohongshuAuthApplication - Starting XiaohongshuAuthApplication using Java 17.0.14 with PID 19316 (E:\GitHub\xiaohongshu\xiaohongshu-auth\target\classes started by Administrator in E:\GitHub\xiaohongshu)
2026-08-21 00:09:44.763 [main] INFO  c.g.xiaohongshu.auth.XiaohongshuAuthApplication - The following 1 profile is active: "dev"
2026-08-21 00:09:45.308 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2026-08-21 00:09:45.310 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2026-08-21 00:09:45.333 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 11 ms. Found 0 Redis repository interfaces.
2026-08-21 00:09:45.986 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2026-08-21 00:09:46.000 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2026-08-21 00:09:46.000 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.5]
2026-08-21 00:09:46.093 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-08-21 00:09:46.093 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1289 ms
2026-08-21 00:09:46.746 [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
2026-08-21 00:09:47.026 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2026-08-21 00:09:47.426 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2026-08-21 00:09:47.433 [main] INFO  c.g.xiaohongshu.auth.XiaohongshuAuthApplication - Started XiaohongshuAuthApplication in 3.139 seconds (process running for 3.801)
2026-08-21 00:09:58.309 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-08-21 00:09:58.310 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-08-21 00:09:58.313 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 3 ms
2026-08-21 00:09:58.658 [http-nio-8080-exec-1] INFO  c.g.f.b.operationlog.aspect.ApiOperationLogAspect - ====== 请求开始: [发送短信验证码], 入参: {"phone":"19903236282"}, 请求类: VerificationCodeController, 请求方法: send =================================== 
2026-08-21 00:09:59.538 [http-nio-8080-exec-1] INFO  c.g.x.a.service.impl.VerificationCodeServiceImpl - ==> 手机号: 19903236282, 已生成验证码：【693157】
2026-08-21 00:09:59.540 [AuthExecutor-1] INFO  c.guoshisan.xiaohongshu.auth.sms.AliyunSmsHelper - ==> 开始短信发送, phone: 19903236282, signName: 恒创联众, templateCode: 100001, templateParam: {"code":"693157"}
2026-08-21 00:09:59.556 [http-nio-8080-exec-1] INFO  c.g.f.b.operationlog.aspect.ApiOperationLogAspect - ====== 请求结束: [发送短信验证码], 耗时: 918ms, 出参: {"success":true,"message":null,"errorCode":null,"data":null} =================================== 
2026-08-21 00:10:00.323 [AuthExecutor-1] INFO  c.guoshisan.xiaohongshu.auth.sms.AliyunSmsHelper - ==> 短信发送成功, response: {"headers":{"access-control-allow-origin":"*","date":"Thu, 20 Aug 2026 16:11:19 GMT","content-length":"132","keep-alive":"timeout=25","x-acs-request-id":"01A01FF0-F259-5AE4-ADE6-A7A5FA2FEEB6","connection":"keep-alive","content-type":"application/json;charset=utf-8","etag":"17Fk6v4of9NZ80CZmbyZOKw0","access-control-expose-headers":"*","x-acs-trace-id":"1b6b0a5db4471efde46afa02036094a1"},"body":{"bizId":null,"code":"isv.SMS_TEMPLATE_ILLEGAL","message":"该账号下找不到对应模板","requestId":"01A01FF0-F259-5AE4-ADE6-A7A5FA2FEEB6"}}
2026-08-21 00:10:57.876 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2026-08-21 00:10:57.883 [SpringApplicationShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2026-08-21 00:11:02.380 [main] INFO  c.g.xiaohongshu.auth.XiaohongshuAuthApplication - Starting XiaohongshuAuthApplication using Java 17.0.14 with PID 1048 (E:\GitHub\xiaohongshu\xiaohongshu-auth\target\classes started by Administrator in E:\GitHub\xiaohongshu)
